time,roll,pitch,yaw,qw,qx,qy,qz,linear_accel_x,linear_accel_y,linear_accel_z,jerk_x,jerk_y,jerk_z,ekf_jerk_x,ekf_jerk_y,ekf_jerk_z
[0:04:07.600000],4.57742,-23.239,-19.7266,-0.965772,-0.00407329,0.204949,0.159711,-0.216893,0.0755928,0.0841642,-0.00566125,0.0290997,0.0029335,0.00326644,0.0423068,0.0129158
[0:04:07.700000],4.37436,-23.4753,-19.3644,-0.96588,-0.00265393,0.206644,0.156876,-0.218727,0.0954437,0.0923769,-0.0131585,0.0537534,0.00533687,0.00110205,0.0438152,0.0119171
[0:04:07.800000],3.91069,-23.7058,-18.8873,-0.966137,0.000732241,0.20795,0.153554,-0.229556,0.0817167,0.0882577,-0.0332407,0.0336695,-0.0018966,-0.00342345,0.0424783,0.0100968
[0:04:07.900000],3.4969,-24.0019,-18.5028,-0.966126,0.00394649,0.209898,0.150901,-0.231413,0.0920442,0.0815543,-0.0196402,0.0345358,0.0159143,-0.0055604,0.0414316,0.0108634
[0:04:08],3.084,-24.3427,-18.0067,-0.966151,0.00699182,0.212252,0.147298,-0.218102,0.0992361,0.0849506,0.00534665,0.029988,0.011262,-0.00412313,0.0399237,0.0109159
[0:04:08.100000],2.78615,-24.5463,-17.6447,-0.966226,0.00910837,0.213611,0.144698,-0.22622,0.107212,0.0886187,0.0245963,0.03596,0.0274338,-0.000338634,0.0394014,0.0130926
[0:04:08.200000],2.45457,-24.8049,-17.2035,-0.966279,0.0114225,0.215413,0.141476,-0.228063,0.0886863,0.0933725,0.0424328,0.0626097,0.0306688,0.00529755,0.0424596,0.0154087
[0:04:08.300000],2.14426,-24.9536,-16.8245,-0.966436,0.0135177,0.216327,0.138799,-0.218393,0.109753,0.101956,0.00695499,0.0410217,0.0357137,0.00551595,0.0422701,0.0180844
[0:04:08.400000],1.83934,-25.2469,-16.3551,-0.966415,0.0155679,0.218492,0.135296,-0.21662,0.121359,0.0948638,0.00210939,0.0442714,0.0197074,0.00506706,0.0425339,0.0182982
[0:04:08.500000],1.52966,-25.5311,-15.9078,-0.966357,0.0176695,0.220589,0.132006,-0.212801,0.116659,0.0984938,-0.00772048,0.0237983,-0.00580583,0.00338199,0.040065,0.0151219
[0:04:08.600000],1.16534,-25.7403,-15.4507,-0.966419,0.0201059,0.222013,0.12878,-0.218351,0.124258,0.0973136,-0.025921,0.0207455,-0.00469148,-0.000479395,0.0375192,0.012511
[0:04:08.700000],0.861486,-25.955,-15.0704,-0.966373,0.0221746,0.223554,0.126093,-0.237348,0.112946,0.108444,-0.015075,0.00483979,0.0100455,-0.00240273,0.0332129,0.0121861
[0:04:08.800000],0.55365,-26.0943,-14.7211,-0.966421,0.0242425,0.224463,0.123707,-0.213959,0.124256,0.0932773,0.0147728,0.0232283,0.024891,-0.000139433,0.0318972,0.0138603
[0:04:08.900000],0.200943,-26.3355,-14.3253,-0.966292,0.0266986,0.226208,0.120996,-0.228905,0.117218,0.0942453,0.0352536,0.0546265,0.0150752,0.00452447,0.0348923,0.0140204
[0:04:09],-0.228581,-26.5345,-13.8883,-0.966249,0.0296618,0.227545,0.118113,-0.215963,0.139495,0.113554,0.0320865,0.0583048,0.0141115,0.00815644,0.0379775,0.0140324
[0:04:09.100000],-0.507515,-26.7855,-13.5195,-0.966048,0.0315303,0.229475,0.115507,-0.208281,0.135837,0.109931,-0.00183704,0.0556971,0.0231139,0.00683956,0.0403125,0.0152291
[0:04:09.200000],-0.999964,-26.8843,-12.9724,-0.966249,0.0346799,0.229977,0.111865,-0.213787,0.13904,0.105988,-0.0391408,0.0209695,0.0240419,0.00078052,0.0377636,0.0163904
[0:04:09.300000],-1.36924,-26.9977,-12.6031,-0.96626,0.0371556,0.230693,0.109478,-0.220617,0.150992,0.103647,-0.0309791,0.0275936,-0.00437006,-0.00340459,0.0364234,0.0136547
[0:04:09.400000],-1.84957,-27.1763,-12.1615,-0.966149,0.0404716,0.231896,0.106707,-0.229923,0.140896,0.111927,-0.0148253,0.00639797,0.00287192,-0.00490954,0.0324668,0.0122338
[0:04:09.500000],-2.19562,-27.3067,-11.7352,-0.966146,0.0426347,0.232833,0.103807,-0.228895,0.14354,0.116881,0.0180876,0.0100195,0.0276795,-0.00187911,0.0295088,0.0142692
[0:04:09.600000],-2.65265,-27.4282,-11.3061,-0.966102,0.0457117,0.233615,0.101116,-0.219181,0.144351,0.107289,0.0596542,0.0111549,0.0313297,0.00622942,0.0270903,0.0165173
[0:04:09.700000],-3.03437,-27.5688,-10.9229,-0.965987,0.0482544,0.234626,0.0986678,-0.21086,0.160635,0.112132,0.0769717,0.0284876,0.0172542,0.0155514,0.0272744,0.0166144
[0:04:09.800000],-3.48481,-27.6939,-10.5087,-0.965881,0.0512922,0.235478,0.0961059,-0.199305,0.142812,0.124708,0.0511902,0.0630566,-0.00106052,0.0202477,0.0319896,0.0142853
[0:04:09.900000],-3.8425,-27.7397,-10.0453,-0.966003,0.0533857,0.235782,0.0929402,-0.208925,0.155017,0.11939,0.00814166,0.0378839,0.00555383,0.0186525,0.0327663,0.0131347
[0:04:10],-4.30808,-27.8652,-9.46493,-0.965976,0.0561941,0.236749,0.089024,-0.194993,0.167364,0.118173,0.00336135,0.0422191,0.00943244,0.0166375,0.0340119,0.0126469
[0:04:10.100000],-4.69406,-27.9316,-9.05861,-0.965953,0.0586467,0.237217,0.0864085,-0.202365,0.17167,0.112772,0.00435891,0.0475449,0.0155607,0.0150195,0.0357952,0.0130308
[0:04:10.200000],-5.00608,-27.9885,-8.65317,-0.965971,0.0604683,0.237677,0.0836491,-0.212947,0.175081,0.117792,0.00164749,0.0545195,0.0216313,0.0132574,0.0382626,0.0141641
[0:04:10.300000],-5.55425,-28.1263,-8.17308,-0.965723,0.0641618,0.238708,0.0807751,-0.202312,0.159214,0.129338,-0.00894506,0.0174542,0.0379072,0.0103317,0.0355206,0.0172929
[0:04:10.400000],-5.8301,-28.2662,-7.73887,-0.965567,0.0656464,0.239943,0.077731,-0.18829,0.188469,0.127855,-0.00954287,0.0105472,0.0248325,0.00771272,0.0322297,0.0182864
[0:04:10.500000],-6.32284,-28.3183,-7.16098,-0.965548,0.0686091,0.240396,0.0739116,-0.205632,0.182343,0.133236,0.0178966,0.0058105,0.00431144,0.00905469,0.0287483,0.0164449
[0:04:10.600000],-6.72101,-28.3586,-6.76683,-0.965469,0.0711515,0.240723,0.0714412,-0.208631,0.179654,0.123153,0.0245515,0.0221225,-0.00994616,0.0110968,0.0278752,0.0129672
[0:04:10.700000],-7.25849,-28.4616,-6.13954,-0.965284,0.0743938,0.241666,0.0673296,-0.205696,0.174739,0.130621,0.035478,0.0411753,-0.0136995,0.0143096,0.0296278,0.00945321
[0:04:10.800000],-7.58166,-28.5187,-5.70101,-0.9652,0.0762065,0.24225,0.0643438,-0.186125,0.185087,0.123737,0.0404964,0.0449151,0.00413522,0.0177603,0.0316423,0.00875244
[0:04:10.900000],-8.05113,-28.5098,-5.18216,-0.965185,0.0790609,0.242269,0.0609628,-0.185805,0.190217,0.126717,0.0197857,0.0901181,0.0208116,0.0180272,0.0393479,0.0103415
[0:04:11],-8.53601,-28.503,-4.67981,-0.965119,0.0820804,0.242314,0.0577543,-0.187654,0.210646,0.132495,-0.0044219,0.0915031,0.0350311,0.015069,0.0462206,0.013595
[0:04:11.100000],-9.05437,-28.5632,-4.10491,-0.964891,0.0852369,0.242989,0.0540456,-0.186869,0.210367,0.130116,-0.00604791,0.0614055,0.0253583,0.0122863,0.0482216,0.0151451
[0:04:11.200000],-9.44715,-28.5784,-3.58736,-0.964798,0.087447,0.243327,0.0505316,-0.202116,0.212444,0.139937,0.0166053,0.0215351,0.0232062,0.0128555,0.044705,0.0162073
[0:04:11.300000],-9.86283,-28.5816,-3.09842,-0.964678,0.0899074,0.243555,0.0473014,-0.197283,0.222566,0.140361,0.0332311,0.0258754,-0.00290208,0.0155405,0.0422238,0.0136892
[0:04:11.400000],-10.3009,-28.6299,-2.52022,-0.964454,0.0923639,0.244248,0.043401,-0.172449,0.216347,0.136683,0.0332663,0.00585076,-0.00160432,0.0178763,0.0374307,0.0116739
[0:04:11.500000],-10.7999,-28.7035,-2.00131,-0.964075,0.095452,0.245111,0.040155,-0.175528,0.211846,0.13417,0.00782935,0.00595117,-0.000859204,0.0165523,0.0332825,0.0100224
[0:04:11.600000],-11.1637,-28.6543,-1.52085,-0.964036,0.0974889,0.24498,0.0368537,-0.17795,0.222094,0.136293,-0.00791488,0.0139531,-0.00367159,0.0133282,0.0307354,0.00821784
[0:04:11.700000],-11.4685,-28.6873,-1.103,-0.963833,0.0991541,0.245521,0.0340185,-0.192736,0.234002,0.133451,-0.00790134,0.0207639,0.00150629,0.0105307,0.0294214,0.00733343
[0:04:11.800000],-12.0275,-28.5765,-0.532148,-0.96374,0.102651,0.244934,0.0303204,-0.184447,0.210226,0.145638,0.00633164,0.0338772,0.0120514,0.00997735,0.0300086,0.00795514
[0:04:11.900000],-12.4442,-28.4689,-0.012924,-0.963722,0.105068,0.244397,0.0267478,-0.188168,0.227281,0.136046,0.0475615,0.0378893,0.0210391,0.01493,0.031047,0.00967927
[0:04:12],-12.7256,-28.426,0.426025,-0.96365,0.106509,0.244379,0.0236175,-0.168833,0.237921,0.13792,0.0598086,0.0174497,0.0259244,0.0208438,0.0292553,0.01182
[0:04:12.100000],-13.0389,-28.3763,0.873362,-0.963548,0.108204,0.24432,0.0204772,-0.161601,0.23135,0.141093,0.0320762,0.0315766,0.0330966,0.022324,0.0295611,0.0146237
[0:04:12.200000],-13.5354,-28.3482,1.42583,-0.963222,0.111208,0.244533,0.0168644,-0.17478,0.237849,0.152629,0.00194262,0.0242292,0.0450899,0.0196382,0.0288585,0.0186384
[0:04:12.300000],-13.8531,-28.4245,1.83436,-0.962805,0.112975,0.24553,0.0141905,-0.165942,0.239997,0.152873,-0.0220416,0.00446892,0.0384421,0.0141459,0.0256446,0.021248
[0:04:12.400000],-14.3109,-28.389,2.25133,-0.96247,0.115942,0.245597,0.0116313,-0.17144,0.229735,0.153076,-0.033707,0.028852,0.0100432,0.00784012,0.0260673,0.0197715
[0:04:12.500000],-14.7434,-28.3472,2.68932,-0.962154,0.118652,0.245655,0.00883423,-0.181844,0.250351,0.157274,0.00976888,0.0440546,-0.0124328,0.00809428,0.0284375,0.0155278
[0:04:12.600000],-15.1839,-28.414,3.17059,-0.961584,0.121283,0.24669,0.00581884,-0.167855,0.239776,0.158762,0.0164074,0.044209,-0.0182104,0.00918974,0.0305158,0.0110819
[0:04:12.700000],-15.4676,-28.3301,3.60517,-0.961473,0.122773,0.246441,0.00268386,-0.177249,0.257101,0.143617,0.00624069,0.058291,-0.000656098,0.00880113,0.0341759,0.00953517
[0:04:12.800000],-15.816,-28.265,4.09097,-0.961236,0.124687,0.246417,-0.000721136,-0.164834,0.258923,0.151622,0.0198207,0.0461312,0.00503314,0.0102532,0.0357513,0.00894192
[0:04:12.900000],-16.2466,-28.2685,4.70176,-0.960741,0.12698,0.247128,-0.00491051,-0.158236,0.257465,0.151341,0.0151707,0.0124116,0.00330413,0.0109012,0.0326757,0.008199
[0:04:13],-16.4789,-28.169,5.07042,-0.960666,0.128199,0.24672,-0.0076284,-0.180082,0.263872,0.157603,0.0123241,0.00986547,0.00311455,0.0110887,0.0296699,0.007529
[0:04:13.100000],-16.8495,-28.1174,5.54549,-0.960315,0.130318,0.246854,-0.0108796,-0.165677,0.267565,0.158587,0.0300855,-0.0165316,0.0143164,0.013592,0.0235817,0.0084234
[0:04:13.200000],-17.2545,-27.9909,6.08916,-0.960046,0.132633,0.246467,-0.0147343,-0.157991,0.256194,0.15039,0.0330844,0.0214305,-0.00670528,0.0161606,0.0232982,0.00642983
[0:04:13.300000],-17.7627,-27.941,6.64213,-0.959472,0.135738,0.246772,-0.018341,-0.159846,0.258052,0.14961,0.0170111,0.0240965,0.012973,0.0162727,0.0234034,0.00729205
[0:04:13.400000],-18.2676,-27.8472,7.20292,-0.958955,0.138834,0.246751,-0.0220829,-0.154065,0.267526,0.15605,0.00708734,0.0235335,0.015915,0.0150623,0.0234206,0.00842834
[0:04:13.500000],-18.672,-27.736,7.64604,-0.958589,0.141361,0.246451,-0.0250851,-0.154485,0.267693,0.164983,-0.000685775,0.0386634,0.0187851,0.0129871,0.0254292,0.0097931
[0:04:13.600000],-19.0889,-27.5845,8.11511,-0.958258,0.143979,0.245872,-0.0283433,-0.158979,0.287189,0.152967,-0.00766384,0.0269774,0.0161257,0.0102658,0.0256332,0.0106276
[0:04:13.700000],-19.5162,-27.4053,8.67464,-0.957914,0.146524,0.245206,-0.0323855,-0.172257,0.262905,0.169172,0.0100004,0.00533061,0.00717111,0.0102308,0.0229578,0.0101721
[0:04:13.800000],-19.8935,-27.3019,9.06938,-0.95751,0.148935,0.244967,-0.0350427,-0.147704,0.275649,0.154922,0.0106668,0.0257495,6.54915e-05,0.0102883,0.0233257,0.00884031
[0:04:13.900000],-20.267,-27.2295,9.60214,-0.956987,0.150991,0.245184,-0.0388119,-0.146703,0.28184,0.159663,0.0146909,0.0326929,0.00307747,0.0108684,0.0245601,0.00808091
[0:04:14],-20.6657,-27.0504,10.1375,-0.956603,0.153368,0.244553,-0.0427288,-0.167726,0.273553,0.164216,-0.00891722,0.0328266,0.00181372,0.0082612,0.0256494,0.00725506
[0:04:14.100000],-20.969,-26.9247,10.6449,-0.956231,0.154958,0.244313,-0.0465302,-0.145629,0.289363,0.164534,-0.0167514,0.0341073,0.00320416,0.00496518,0.0267639,0.00672125
[0:04:14.200000],-21.3476,-26.7847,11.0752,-0.955792,0.157362,0.2439,-0.0495569,-0.161272,0.300753,0.1602,-0.00541053,0.0249932,0.0102808,0.00359792,0.0265306,0.0071903
[0:04:14.300000],-21.7095,-26.6561,11.6312,-0.955275,0.15935,0.243769,-0.05365,-0.158961,0.280676,0.162247,0.0328234,0.0280238,0.01281,0.0074491,0.0267273,0.00793084
[0:04:14.400000],-22.0529,-26.439,12.1277,-0.954942,0.161428,0.242839,-0.0574501,-0.162836,0.290495,0.162308,0.0264307,0.0365953,0.0182482,0.0099504,0.0280277,0.0092904
[0:04:14.500000],-22.4525,-26.2652,12.6945,-0.954387,0.163779,0.242417,-0.061645,-0.141074,0.29563,0.1724,0.0221792,0.0331421,0.0180752,0.0115618,0.0287016,0.010448
[0:04:14.600000],-22.8521,-26.0461,13.175,-0.953926,0.166381,0.241525,-0.0652121,-0.140693,0.311944,0.1641,0.0210584,0.0542006,0.0194162,0.0128132,0.0320618,0.0116298
[0:04:14.700000],-23.2252,-25.7199,13.6955,-0.95363,0.168837,0.239821,-0.0693827,-0.151075,0.299875,0.177656,0.0126837,0.0444587,0.00596558,0.0127962,0.0336954,0.0108834
[0:04:14.800000],-23.5303,-25.4893,14.1638,-0.953272,0.17072,0.238808,-0.0730891,-0.154281,0.313701,0.165636,0.0252872,0.0130496,0.00775194,0.0144422,0.0309748,0.0104707
[0:04:14.900000],-23.7481,-25.2293,14.5924,-0.953093,0.172013,0.237455,-0.0767109,-0.136387,0.310547,0.169567,0.00936198,0.0107449,0.00771399,0.0137727,0.028309,0.0101075
[0:04:15],-23.9917,-25.1093,15.0734,-0.95259,0.173218,0.237361,-0.0804436,-0.149261,0.313756,0.175375,0.0470187,0.00519724,0.0069161,0.0181537,0.0252635,0.00968693
[0:04:15.100000],-24.345,-24.9529,15.4895,-0.952005,0.175527,0.236964,-0.0834842,-0.125487,0.305166,0.169834,0.0473137,-0.00717131,-0.0147035,0.0219962,0.0209894,0.0064729
[0:04:15.200000],-24.6897,-24.7407,16.0233,-0.951408,0.177613,0.236304,-0.0876389,-0.131708,0.316456,0.177336,0.010794,-0.00624747,-0.00299922,0.0205201,0.0174003,0.00522472
[0:04:15.300000],-24.9432,-24.5549,16.5379,-0.950897,0.178949,0.235783,-0.0917713,-0.144081,0.314203,0.170045,-0.00634095,0.00812991,0.0114103,0.0169805,0.0161787,0.00603981
[0:04:15.400000],-25.3787,-24.2694,17.0623,-0.950214,0.181946,0.23463,-0.0958262,-0.118059,0.307185,0.166729,0.00380289,0.0141128,0.0186604,0.015244,0.0159064,0.00770288
[0:04:15.500000],-25.8424,-24.0704,17.6779,-0.949238,0.184857,0.234388,-0.100404,-0.138572,0.306766,0.169492,-0.00370191,0.0185106,0.0316409,0.0127474,0.0162496,0.0108573
[0:04:15.600000],-26.1709,-23.7621,18.0176,-0.948847,0.187407,0.232718,-0.103216,-0.140978,0.328242,0.186005,0.00666295,0.0290009,0.0166052,0.0119456,0.0179299,0.0116147
[0:04:15.700000],-26.5408,-23.5607,18.514,-0.948067,0.189808,0.232233,-0.107016,-0.126466,0.31604,0.188343,-0.00431018,0.0622848,0.0195213,0.00980354,0.0237747,0.0126566
[0:04:15.800000],-26.8597,-23.3941,18.952,-0.947351,0.191851,0.231909,-0.110363,-0.127461,0.324357,0.172268,-0.00105577,0.0570566,0.00214724,0.00837256,0.0281604,0.0112717
[0:04:15.900000],-27.1724,-23.0143,19.435,-0.946864,0.194141,0.229943,-0.11458,-0.133392,0.328425,0.181313,0.0349541,0.0445335,-0.0181789,0.0118753,0.030318,0.0073909
[0:04:16],-27.4481,-22.6502,19.8784,-0.94642,0.196195,0.228023,-0.118519,-0.136203,0.342653,0.17304,0.0116333,0.0460028,-0.0213854,0.0118434,0.0323848,0.00359892
[0:04:16.100000],-27.6173,-22.4266,20.3671,-0.9459,0.197035,0.227225,-0.12273,-0.12619,0.344236,0.184998,0.0319431,0.0386951,-0.00164965,0.0144921,0.0332164,0.00290729
[0:04:16.200000],-27.9512,-22.1406,20.7453,-0.945268,0.19958,0.225923,-0.125853,-0.116932,0.334386,0.175949,0.046476,-0.00166014,0.0108722,0.0187067,0.0286205,0.00395687
[0:04:16.300000],-28.2206,-21.9296,21.2376,-0.944503,0.201235,0.225376,-0.129874,-0.118035,0.34578,0.174219,0.0454035,-0.0235693,0.0167612,0.0222247,0.0217432,0.00564415
[0:04:16.400000],-28.405,-21.6565,21.7388,-0.943923,0.202303,0.224262,-0.134285,-0.123435,0.345222,0.179877,0.0168541,-0.0389489,0.0298061,0.021517,0.0137456,0.00882808
[0:04:16.500000],-28.8102,-21.4225,22.2906,-0.942815,0.205022,0.223836,-0.13859,-0.101632,0.32962,0.184945,-0.00124582,-0.0122294,0.0411151,0.0185174,0.0103227,0.0130827
[0:04:16.600000],-29.1694,-21.1808,22.7907,-0.941824,0.207488,0.223227,-0.142584,-0.119553,0.333092,0.189975,-0.0114996,0.0280728,0.0383223,0.0145619,0.0126617,0.0164086
[0:04:16.700000],-29.4013,-20.9658,23.2676,-0.941033,0.208906,0.222655,-0.146573,-0.112694,0.335399,0.194308,0.0113984,0.0312413,0.0154934,0.0141451,0.0151101,0.016288
[0:04:16.800000],-29.7769,-20.681,23.8055,-0.939944,0.211539,0.221838,-0.150958,-0.120804,0.340867,0.190059,0.00846254,0.0655098,-0.000238601,0.0133963,0.0217515,0.0141102
[0:04:16.900000],-30.0742,-20.4217,24.2906,-0.939006,0.213589,0.221053,-0.155003,-0.1115,0.359726,0.197454,0.00823109,0.0523799,0.00109911,0.0127156,0.0257875,0.0123957
[0:04:17],-30.3303,-20.1714,24.6723,-0.93825,0.21549,0.22011,-0.158262,-0.11375,0.360938,0.183361,0.021816,0.039984,0.0121067,0.0139148,0.0276582,0.0123576
[0:04:17.100000],-30.5523,-19.7476,25.1486,-0.937561,0.217318,0.217925,-0.162802,-0.0982528,0.345215,0.194014,0.00444804,0.0222451,0.00574032,0.0126673,0.0269449,0.0114856
[0:04:17.200000],-30.8188,-19.4053,25.5529,-0.936779,0.219485,0.216339,-0.16647,-0.11771,0.366241,0.195996,0.00622749,0.000619542,0.00135328,0.0118187,0.0234759,0.0101504
[0:04:17.300000],-31.0812,-19.0957,26.0261,-0.935845,0.221428,0.21516,-0.170631,-0.110046,0.35231,0.198522,-0.0121402,0.0168084,-0.0088057,0.00866155,0.0225973,0.00765251
[0:04:17.400000],-31.3333,-18.8169,26.4425,-0.934958,0.223335,0.214121,-0.174273,-0.111364,0.37262,0.194872,-0.00916795,0.0399593,-0.00449757,0.00631208,0.0248852,0.00605144
[0:04:17.500000],-31.5944,-18.5561,26.8705,-0.933995,0.225262,0.213279,-0.17795,-0.108089,0.35796,0.183002,0.0123382,0.045567,-0.0146816,0.00710617,0.0276105,0.00331936
[0:04:17.600000],-31.8565,-18.2088,27.2724,-0.933108,0.227453,0.211717,-0.181641,-0.107402,0.366136,0.191837,0.0469606,0.00983095,-0.00808658,0.012358,0.0252676,0.00181635
[0:04:17.700000],-32.0554,-17.8432,27.8025,-0.932121,0.22895,0.210183,-0.186545,-0.111833,0.382555,0.191848,0.0371334,0.023608,0.000225789,0.0156227,0.0250489,0.00160675
[0:04:17.800000],-32.1688,-17.4952,28.2889,-0.931326,0.229807,0.208577,-0.191205,-0.0992713,0.371277,0.195134,0.0566358,0.00939048,0.0132109,0.0210272,0.0229855,0.00313588
[0:04:17.900000],-32.3061,-17.0553,28.7459,-0.930556,0.231148,0.206234,-0.195826,-0.0864469,0.372903,0.190582,0.049133,0.0054399,0.0158391,0.0247308,0.0206735,0.00480985
[0:04:18],-32.5073,-16.6898,29.1241,-0.929711,0.232987,0.204446,-0.1995,-0.0897417,0.363123,0.189478,0.0209521,-0.0214741,0.0166394,0.0242329,0.0151195,0.00636868
[0:04:18.100000],-32.7289,-16.4394,29.5389,-0.928669,0.234656,0.203696,-0.203132,-0.0929979,0.383823,0.19659,0.000492048,-0.0149923,0.0263087,0.0211045,0.0111515,0.00899626
[0:04:18.200000],-32.9447,-16.0459,30.0677,-0.927479,0.236438,0.202055,-0.208079,-0.0820714,0.369898,0.200112,-0.0293539,0.0047458,0.00400847,0.0144553,0.0103074,0.008339
[0:04:18.300000],-33.1916,-15.6509,30.6275,-0.926125,0.238438,0.200545,-0.213229,-0.0971066,0.364817,0.199879,-0.0172531,0.0127499,-0.00530355,0.010277,0.0106293,0.00654126
[0:04:18.400000],-33.3933,-15.296,31.1286,-0.924912,0.24009,0.199168,-0.217877,-0.0990112,0.370757,0.201276,0.010757,0.0023049,-0.0166037,0.0103402,0.00953233,0.00349135
[0:04:18.500000],-33.4971,-14.7913,31.6246,-0.923932,0.241362,0.196429,-0.223057,-0.0873302,0.376345,0.192215,0.0362547,0.0107598,-0.00831268,0.0137551,0.00969408,0.00193588
[0:04:18.600000],-33.6877,-14.2658,32.0978,-0.922771,0.243448,0.193663,-0.227961,-0.0940771,0.377982,0.184023,0.0323027,0.0547585,-0.00229161,0.0161992,0.0156324,0.0013788
[0:04:18.700000],-33.838,-13.8258,32.4631,-0.921841,0.245188,0.191279,-0.231835,-0.0775335,0.381133,0.200003,0.0576953,0.0430444,-0.00533983,0.0216673,0.0192446,0.000493459
[0:04:18.800000],-33.961,-13.4267,32.9514,-0.920675,0.246413,0.189438,-0.236634,-0.0758291,0.372123,0.197607,0.0347209,0.0340592,-0.010806,0.0233875,0.0211968,-0.000995526
[0:04:18.900000],-34.1482,-13.0835,33.4998,-0.919195,0.247922,0.188314,-0.241656,-0.0743316,0.397926,0.198555,0.0158051,0.0215032,-0.0101601,0.0223883,0.0212372,-0.00220318
[0:04:19],-34.2366,-12.6934,33.8916,-0.918231,0.249035,0.186289,-0.245709,-0.0849063,0.396911,0.184411,-0.0078656,0.00909191,-0.0282211,0.0184016,0.0196367,-0.00563168
[0:04:19.100000],-34.2744,-12.2935,34.2316,-0.917462,0.249865,0.183975,-0.249454,-0.0622852,0.382058,0.18432,-0.00706977,-0.0071507,-0.0289716,0.0150451,0.0161068,-0.00870728
[0:04:19.200000],-34.3499,-11.9691,34.6707,-0.916361,0.250648,0.182556,-0.253723,-0.0821398,0.389713,0.188153,0.00769361,-0.0192257,0.00931228,0.0140764,0.0114509,-0.00633276
[0:04:19.300000],-34.5133,-11.4946,35.2021,-0.914833,0.252412,0.180373,-0.258994,-0.0772049,0.383386,0.190783,0.0181498,-0.0176088,0.0202532,0.0146131,0.00762159,-0.00282941
[0:04:19.400000],-34.6561,-11.1632,35.6422,-0.913515,0.253778,0.179078,-0.263178,-0.078431,0.387569,0.185316,0.0417353,0.0391193,0.0273258,0.0181872,0.0117722,0.00114427
[0:04:19.500000],-34.6706,-10.8337,36.0793,-0.912458,0.254132,0.177507,-0.267529,-0.0566121,0.38797,0.195663,0.0496621,0.0414039,0.00707073,0.0223348,0.0156769,0.00192523
[0:04:19.600000],-34.717,-10.3853,36.4859,-0.911365,0.255136,0.175018,-0.271904,-0.0681444,0.392863,0.19835,0.080529,0.0379982,-0.00528086,0.0300033,0.0186183,0.000975651
[0:04:19.700000],-34.8861,-10.0094,37.0264,-0.90965,0.256722,0.173699,-0.276955,-0.055646,0.402441,0.187517,0.031789,0.015228,-0.00386976,0.0302386,0.0181715,0.00033715
[0:04:19.800000],-34.9101,-9.67271,37.4659,-0.908473,0.257213,0.172121,-0.281313,-0.0457665,0.407383,0.192973,0.00688068,-0.0203021,0.000179272,0.0271606,0.0131017,0.000316345
[0:04:19.900000],-34.9331,-9.30646,38.0156,-0.906989,0.257631,0.170564,-0.286618,-0.052035,0.38701,0.187636,0.00520118,-0.0212293,-0.01149,0.0242669,0.00857772,-0.00123943
[0:04:20],-34.9707,-8.94487,38.4967,-0.905608,0.25827,0.168931,-0.291337,-0.0492828,0.399222,0.191459,0.00904233,-0.0109825,0.000737249,0.0222607,0.00600018,-0.000978951
[0:04:20.100000],-35.0088,-8.42594,39.0478,-0.903965,0.259291,0.166246,-0.297021,-0.0679177,0.380098,0.195842,-0.0102859,-0.0117573,0.0163358,0.0179719,0.00366019,0.0013027
[0:04:20.200000],-35.0773,-7.88287,39.5442,-0.902337,0.260728,0.16334,-0.302281,-0.046145,0.393741,0.191881,-0.0159485,0.0175323,0.00620094,0.013502,0.00548818,0.00194816
[0:04:20.300000],-35.0798,-7.55786,40.0347,-0.900908,0.261024,0.161946,-0.307,-0.042233,0.40575,0.18579,0.0162536,0.0344833,-0.0112352,0.0138646,0.00930899,0.000210928
[0:04:20.400000],-35.084,-7.06497,40.4561,-0.899562,0.261952,0.159104,-0.311609,-0.0582974,0.397466,0.19635,0.0207145,0.00290947,-0.0235207,0.0147673,0.0084657,-0.0029163
